TOA5,CR1000,CR1000,29101,CR1000.Std.32.03,CPU:Mzaar_MTO_2018_2019_modif2_200219.cr1,38694,Table_MTO_MZAAR,,,,,,,,,,,,,,,,,
2019-05-30 00:30:00,4693,12.73,16.07,33.64,0,1.690368,3.919,119.9,23.61,777.5,-10,-10,-10,0.35,253,0.36,1884,19.96,7.889,12.82,-0.036,0.037,0.042,0
2019-05-30 01:00:00,4694,12.74,16.12,34.35,0,1.213766,6.003,124.4,10.94,777.3,-10,-10,-10,0.35,254,0.36,1884,19.96,8.72,12.83,-0.031,0.032,0.042,0
2019-05-30 01:30:00,4695,12.73,15.21,37.23,0,1.114573,4.151,152.6,32.97,777.4,-10,-10,-10,0.35,252,0.36,1884,19.96,9.02,12.82,-0.031,0.032,0.042,0
2019-05-30 02:00:00,4696,12.72,14.47,36.91,0,1.770146,2.996,171.3,27.9,777.4,-10,-10,-10,0.35,253,0.36,1884,19.96,5.439,12.81,-0.033,0.034,0.071,0
2019-05-30 02:30:00,4697,12.69,15.2,39,0.2401048,1.794525,3.613,161.1,31.95,777.5,-10,-10,-10,0.35,252,0.359,1884,19.96,5.537,12.78,-0.039,0.04,4.632,0
2019-05-30 03:00:00,4698,12.68,15.29,36.08,20.95449,10.98221,2.824,174.2,12.53,777.6,-10,-10,-10,0.35,252,0.36,1884,19.96,4.459,12.78,-0.036,0.04,12.72,0.004
2019-05-30 03:30:00,4699,12.72,15.37,38.53,94.93832,36.93604,2.981,180.4,16.2,777.7,-10,-10,-10,0.35,254,0.359,1884,19.96,4.557,12.81,-0.015,0.034,13.12,0.021
2019-05-30 04:00:00,4700,12.79,14.84,36.8,220.2642,60.51455,3.126,189.1,11.9,777.8,-10,-10,-10,0.343,310,0.353,1884,19.97,4.459,12.88,0.003,0.032,13.24,0.037
2019-05-30 04:30:00,4701,12.85,16.38,38.08,324.7329,87.08669,2.104,173.1,15.23,778,1.862,200.1,1.917,1.863,206,1.918,1884,19.97,3.234,12.94,0.007,0.037,13.38,0.048
2019-05-30 05:00:00,4702,12.9,17.47,33.25,425.1844,113.715,1.829,149.9,24.33,778.2,1.857,196.8,1.916,1.852,202,1.913,1884,19.96,3.332,13,0.018,0.035,13.36,0.058
2019-05-30 05:30:00,4703,13.01,18.37,32.14,529.3878,143.2033,2.766,127.7,11.07,778.3,1.854,200,1.916,0.347,275,0.359,1884,19.96,4.851,13.11,0.03,0.031,13.56,0.066
2019-05-30 06:00:00,4704,13.12,18.69,32.5,628.9392,169.27,2.753,132.5,16.38,778.4,-10,-10,-10,0.342,338,0.354,1884,19.96,4.655,13.22,0.035,0.031,13.77,0.072
2019-05-30 06:30:00,4705,13.22,19.42,31.18,721.2117,188.6059,1.476,121.6,31.65,778.5,1.854,181,1.919,0.346,513,0.358,1884,19.95,3.332,13.32,0.041,0.034,13.74,0.082
2019-05-30 07:00:00,4706,13.4,19.6,29.85,809.3335,207.9638,1.839,95.4,32.26,778.6,1.85,191.6,1.914,0.344,316,0.356,1884,19.95,3.381,13.48,0.075,0.039,14.9,0.117
2019-05-30 07:30:00,4707,13.5,20.33,28.1,884.0005,225.5499,1.536,131.1,34.54,778.7,-10,-10,-10,0.349,246,0.362,1884,19.95,3.675,13.58,0.063,0.039,18.28,0.089
2019-05-30 08:00:00,4708,13.48,21.69,26.09,929.5009,238.6587,0.482,140,37.64,778.7,-10,-10,-10,0.349,251,0.364,1883,19.95,2.744,13.57,0.053,0.039,18.96,0.075
2019-05-30 08:30:00,4709,13.44,22.78,22.72,976.1422,247.6202,0.616,37.56,33.81,778.8,-10,-10,-10,0.346,280,0.36,1883,19.94,2.303,13.53,0.046,0.044,18.81,0.074
2019-05-30 09:00:00,4710,13.43,22.56,25.3,1002.851,261.4946,1.809,314.1,35.06,778.8,-10,-10,-10,0.343,315,0.356,1883,19.94,3.92,13.51,0.048,0.038,19.15,0.069
2019-05-30 09:30:00,4711,13.09,22.63,32.43,1017.478,271.2203,1.99,307.3,23.58,778.6,-10,-10,-10,0.348,273,0.362,1883,19.94,4.851,13.21,0.293,0.074,15.73,0.366
2019-05-30 10:00:00,4712,13.46,21.83,33.61,999.4916,267.1463,2.242,32.38,25.91,778.6,-10,-10,-10,0.349,262,0.363,1883,19.94,4.459,13.55,0.067,0.039,19.18,0.084
2019-05-30 10:30:00,4713,13.48,22.16,31.36,996.7686,267.5458,2.938,355.4,27.88,778.5,-10,-10,-10,0.347,284,0.361,1883,19.94,5.145,13.57,0.064,0.042,19.41,0.083
2019-05-30 11:00:00,4714,13.52,21.9,34.24,978.2369,260.9229,3.545,327.9,19.6,778.3,-10,-10,-10,0.347,288,0.361,1883,19.94,6.37,13.61,0.066,0.039,19.42,0.083
2019-05-30 11:30:00,4715,13.53,21.87,33.56,937.6134,248.0975,2.951,8.47,31.39,778.2,-10,-10,-10,0.349,242,0.362,1883,19.94,5.439,13.62,0.062,0.039,19.5,0.08
2019-05-30 12:00:00,4716,13.56,21.53,30.75,883.0344,232.354,3.076,14.52,24.66,778.1,-10,-10,-10,0.35,256,0.364,1883,19.94,6.125,13.66,0.068,0.039,19.55,0.084
2019-05-30 12:30:00,4717,13.57,20.73,28.95,818.9965,217.975,3.631,38.61,15.86,777.9,-10,-10,-10,0.346,270,0.358,1883,19.94,6.566,13.66,0.063,0.039,19.67,0.08
2019-05-30 13:00:00,4718,13.56,20.11,26.27,738.6733,201.2736,4.312,44.78,14.57,777.9,-10,-10,-10,0.343,315,0.355,1883,19.94,6.664,13.66,0.06,0.039,19.83,0.077
2019-05-30 13:30:00,4719,13.55,19.83,30.18,634.8738,177.1016,3.716,49.28,15.24,777.9,-10,-10,-10,0.344,321,0.356,1883,19.94,6.909,13.65,0.056,0.04,18.68,0.083
2019-05-30 14:00:00,4720,13.57,19.72,28.62,544.3539,157.6518,3.897,47.08,13.13,777.9,-10,-10,-10,0.347,277,0.359,1883,19.94,6.223,13.67,0.054,0.04,18.22,0.083
2019-05-30 14:30:00,4721,13.56,19.82,27.51,421.4932,128.1705,4.006,39.29,16.98,777.9,-10,-10,-10,0.346,284,0.358,1883,19.94,6.664,13.66,0.049,0.04,18,0.078
2019-05-30 15:00:00,4722,13.55,19.11,31.04,313.2539,102.4675,4.445,50.96,14.02,777.8,-10,-10,-10,0.346,286,0.358,1883,19.95,6.762,13.64,0.044,0.039,17.44,0.076
2019-05-30 15:30:00,4723,13.52,18.79,34,206.7088,75.88156,2.669,67.77,14.32,777.7,-10,-10,-10,0.347,276,0.359,1884,19.95,5.39,13.62,0.037,0.039,16.53,0.072
2019-05-30 16:00:00,4724,13.4,18.51,34.76,90.96165,39.78522,2.385,72.92,10.86,777.7,-10,-10,-10,0.346,284,0.357,1884,19.95,4.165,13.51,0.011,0.04,14.29,0.053
2019-05-30 16:30:00,4725,13.14,18.23,36.33,33.53209,18.24499,2.234,77.97,8.02,777.9,-10,-10,-10,0.347,285,0.358,1884,19.95,4.067,13.28,-0.023,0.044,13.72,0.024
2019-05-30 17:00:00,4726,12.98,17.53,36.51,0.9956403,3.376233,2.316,94.9,16.51,777.9,-10,-10,-10,0.346,286,0.357,1884,19.96,3.675,13.09,-0.034,0.035,8.25,0
2019-05-30 17:30:00,4727,12.92,17.35,34.36,0,2.539999,2.133,123,19.49,777.9,-10,-10,-10,0.346,287,0.357,1884,19.96,3.626,13.02,-0.03,0.031,0.704,0
2019-05-30 18:00:00,4728,12.9,17.35,33.09,0,2.35882,2.683,95.7,12.89,778,-10,-10,-10,0.35,254,0.361,1884,19.96,5.096,12.99,-0.03,0.031,0.137,0
2019-05-30 18:30:00,4729,12.88,17,32.11,0,2.294278,1.793,129.9,29.96,778.2,-10,-10,-10,0.35,255,0.361,1884,19.96,4.214,12.97,-0.03,0.031,0.061,0
2019-05-30 19:00:00,4730,12.87,17.08,33.46,0,2.176052,1.924,128,24.41,778.3,-10,-10,-10,0.35,255,0.361,1884,19.96,4.067,12.96,-0.03,0.031,0.05,0
2019-05-30 19:30:00,4731,12.86,17.3,31.19,0,2.417632,3.432,89.4,13.89,778.4,-10,-10,-10,0.35,255,0.361,1884,19.96,6.125,12.95,-0.03,0.031,0.046,0
2019-05-30 20:00:00,4732,12.84,17.27,29.73,0,1.955689,2.765,113,20.13,778.2,-10,-10,-10,0.35,255,0.361,1884,19.96,4.998,12.94,-0.03,0.031,0.045,0
2019-05-30 20:30:00,4733,12.83,16.51,32.48,0,1.345605,3.49,161.1,25.76,777.9,-10,-10,-10,0.349,258,0.359,1884,19.96,5.488,12.93,-0.03,0.031,0.044,0
2019-05-30 21:00:00,4734,12.81,15.61,29.04,0,1.550948,3.466,182.5,17.73,777.7,-10,-10,-10,0.35,253,0.36,1884,19.96,5.488,12.91,-0.034,0.035,0.043,0
2019-05-30 21:30:00,4735,12.77,16.91,22.45,0,2.05062,3.645,143.9,20.58,777.5,-10,-10,-10,0.35,257,0.361,1884,19.96,7.203,12.89,-0.039,0.04,0.043,0
2019-05-30 22:00:00,4736,12.76,17.86,22.31,0,1.215232,4.948,127.4,8.46,777.3,-10,-10,-10,0.347,274,0.358,1884,19.96,7.546,12.88,-0.039,0.04,0.043,0
2019-05-30 22:30:00,4737,12.76,16.24,28.25,0,0.7697904,3.676,181.9,20.12,777.1,-10,-10,-10,0.35,248,0.359,1884,19.96,5.39,12.87,-0.039,0.04,0.043,0
2019-05-30 23:00:00,4738,12.75,15.81,29.64,0.04995057,1.541228,4.06,182.7,15.06,776.9,-10,-10,-10,0.351,246,0.36,1884,19.96,6.027,12.85,-0.039,0.04,0.042,0
2019-05-30 23:30:00,4739,12.73,15.82,26.93,0.0428162,1.699341,3.612,187.1,20.48,776.8,-10,-10,-10,0.35,252,0.359,1884,19.96,5.537,12.84,-0.039,0.04,0.042,0
2019-05-31 00:00:00,4740,12.73,16.6,24.57,0,1.931642,3.397,175.8,17.8,776.7,-10,-10,-10,0.35,256,0.36,1884,19.96,5.145,12.83,-0.039,0.039,0.042,0
2019-05-31 00:30:00,4741,12.69,15.74,23.86,0,1.535131,2.803,189.3,15.58,776.6,-10,-10,-10,0.35,253,0.36,1884,19.96,4.557,12.81,-0.043,0.044,0.042,0
2019-05-31 01:00:00,4742,12.7,16.12,25.84,0,1.55373,2.284,172.2,16.28,776.5,-10,-10,-10,0.35,254,0.36,1884,19.96,4.263,12.81,-0.039,0.04,0.042,0
2019-05-31 01:30:00,4743,12.68,15.87,28.34,0,1.515791,3.094,172,12.32,776.4,-10,-10,-10,0.35,254,0.36,1884,19.96,4.9,12.8,-0.039,0.04,0.042,0
2019-05-31 02:00:00,4744,12.67,15.22,33.11,0,1.167462,3.577,178.6,14.34,776.3,-10,-10,-10,0.349,252,0.358,1884,19.96,5.439,12.79,-0.039,0.04,0.066,0
2019-05-31 02:30:00,4745,12.66,14.12,34.47,0.1626841,1.655086,3.891,190.9,8.05,776.4,-10,-10,-10,0.35,246,0.359,1884,19.96,5.684,12.78,-0.039,0.04,4.358,0
2019-05-31 03:00:00,4746,12.67,13.61,34.19,22.80724,10.77386,4.095,194.5,4.529,776.4,-10,-10,-10,0.35,252,0.359,1884,19.96,4.998,12.78,-0.035,0.039,12.71,0.004
2019-05-31 03:30:00,4747,12.7,13.92,32.03,99.44155,37.04246,3.931,195.3,3.583,776.5,-10,-10,-10,0.35,252,0.359,1884,19.96,4.851,12.8,-0.017,0.04,13.02,0.025
2019-05-31 04:00:00,4748,12.76,14.09,32.3,215.1159,60.05885,3.878,200,10.07,776.5,-10,-10,-10,0.35,256,0.359,1884,19.97,4.557,12.87,0.002,0.039,13.13,0.046
2019-05-31 04:30:00,4749,12.83,14.77,32.29,328.7054,89.08923,3.376,205.4,4.301,776.7,-10,-10,-10,0.346,288,0.355,1884,19.97,4.067,12.94,0.011,0.04,13.34,0.055
2019-05-31 05:00:00,4750,12.91,15.54,31.38,424.733,114.9483,3.469,204.2,4.372,776.9,-10,-10,-10,0.342,322,0.352,1884,19.96,4.312,13.01,0.017,0.039,13.36,0.062
2019-05-31 05:30:00,4751,12.98,16.48,30.49,522.9167,142.6884,3.267,206.6,5.076,776.9,-10,-10,-10,0.341,352,0.352,1884,19.96,4.312,13.09,0.023,0.039,13.65,0.068
2019-05-31 06:00:00,4752,13.09,17.7,29.15,614.2379,165.048,2.303,215.6,10.67,777,1.859,187.3,1.918,0.342,322,0.353,1884,19.96,3.332,13.2,0.034,0.035,13.56,0.075
2019-05-31 06:30:00,4753,13.23,19.2,26.87,707.377,186.4647,1.796,217.2,12.86,777,-10,-10,-10,0.352,219,0.365,1884,19.96,2.744,13.34,0.047,0.03,13.75,0.085
2019-05-31 07:00:00,4754,13.45,20.24,25.01,794.0302,205.8393,1.671,209.5,16.64,776.9,-10,-10,-10,0.349,242,0.362,1884,19.95,2.94,13.53,0.074,0.03,15.48,0.105
2019-05-31 07:30:00,4755,13.5,20.65,26.21,869.1,224.1893,2.228,259.9,21.21,776.9,-10,-10,-10,0.349,244,0.362,1884,19.95,4.361,13.59,0.056,0.03,18.49,0.073
2019-05-31 08:00:00,4756,13.5,20.94,27.57,929.1104,241.464,2.56,292.9,19.97,777.1,-10,-10,-10,0.345,278,0.358,1883,19.95,4.508,13.59,0.054,0.03,19.08,0.068
2019-05-31 08:30:00,4757,13.49,21.09,25.71,969.8228,254.9949,3.226,289.6,15.8,777.2,-10,-10,-10,0.348,258,0.361,1883,19.95,6.076,13.59,0.053,0.035,19.15,0.071
2019-05-31 09:00:00,4758,13.5,20.94,26.89,999.571,267.6047,3.627,299.1,15.76,777.2,-10,-10,-10,0.349,243,0.362,1883,19.94,5.537,13.6,0.056,0.03,19.33,0.069
2019-05-31 09:30:00,4759,13.14,21.58,26.07,1002.675,270.4454,2.924,307.5,19.11,777.1,-10,-10,-10,0.346,292,0.36,1883,19.94,5.537,13.31,0.286,0.065,16.25,0.343
2019-05-31 10:00:00,4760,13.49,21.93,34.29,979.764,265.3496,3.183,316.7,23.19,776.9,-10,-10,-10,0.345,278,0.358,1883,19.94,5.684,13.59,0.056,0.03,19.31,0.069
2019-05-31 10:30:00,4761,13.52,21.69,36.28,983.6539,269.4243,3.968,342.1,19.4,776.8,-10,-10,-10,0.344,308,0.357,1883,19.94,7.105,13.62,0.061,0.032,19.52,0.073
2019-05-31 11:00:00,4762,13.53,21.78,33.26,925.3893,253.1177,3.627,336.2,21.05,776.8,-10,-10,-10,0.345,277,0.358,1883,19.94,6.517,13.62,0.056,0.03,19.45,0.068
2019-05-31 11:30:00,4763,13.54,21.21,33.27,757.3876,208.2265,3.978,340,14.33,776.9,-10,-10,-10,0.349,242,0.362,1883,19.94,6.37,13.65,0.061,0.03,19.48,0.072
2019-05-31 12:00:00,4764,13.55,21.05,36.97,679.923,188.5795,2.865,2.979,22.72,776.8,-10,-10,-10,0.343,317,0.356,1883,19.94,5.684,13.66,0.057,0.03,19.51,0.069
2019-05-31 12:30:00,4765,13.56,20.8,34.32,509.2818,144.5024,2.737,359.8,19.1,776.6,-10,-10,-10,0.35,258,0.363,1883,19.94,4.998,13.66,0.055,0.03,19.41,0.068
2019-05-31 13:00:00,4766,13.56,20.75,30.54,668.8381,187.9181,2.755,353.8,19.76,776.5,-10,-10,-10,0.344,308,0.357,1883,19.94,4.9,13.66,0.053,0.03,19.63,0.065
2019-05-31 13:30:00,4767,13.56,21.04,30,510.6446,145.0998,2.66,6.66,23.79,776.4,-10,-10,-10,0.347,276,0.36,1883,19.94,4.851,13.66,0.051,0.03,19.38,0.065
2019-05-31 14:00:00,4768,13.56,20.4,29.04,428.9457,128.0675,2.671,353.7,16.71,776.3,-10,-10,-10,0.346,294,0.359,1883,19.94,4.655,13.66,0.048,0.03,19.18,0.064
2019-05-31 14:30:00,4769,13.55,20.14,35.9,240.1909,72.99358,2.437,359.9,18.99,776.1,-10,-10,-10,0.347,258,0.359,1883,19.95,4.067,13.64,0.044,0.03,17.66,0.068
2019-05-31 15:00:00,4770,13.57,19.33,31.95,239.7791,75.32017,1.601,4.45,15.23,776,-10,-10,-10,0.345,276,0.357,1884,19.95,3.038,13.65,0.042,0.03,17.79,0.066
2019-05-31 15:30:00,4771,13.42,18.76,37.1,88.30721,28.36102,0.573,17.35,41.72,775.9,-10,-10,-10,0.344,282,0.355,1884,19.95,2.156,13.51,0.01,0.03,14.76,0.044
2019-05-31 16:00:00,4772,13.29,17.58,34.28,57.29281,20.15381,1.502,232,10.92,776,-10,-10,-10,0.344,282,0.355,1884,19.95,2.303,13.4,-0.001,0.031,13.77,0.032
2019-05-31 16:30:00,4773,13.05,16.74,34.02,12.72625,6.262811,2.167,220.2,5.779,776,-10,-10,-10,0.348,250,0.358,1884,19.96,3.332,13.18,-0.032,0.035,13.23,0.003
2019-05-31 17:00:00,4774,12.94,16.18,34.14,0.609,2.228868,2.658,216.3,4.349,776,-10,-10,-10,0.348,248,0.358,1884,19.96,3.577,13.05,-0.03,0.031,6.576,0
2019-05-31 17:30:00,4775,12.89,16.34,33.04,0,1.756077,2.231,223.8,10.29,776.1,-10,-10,-10,0.348,248,0.358,1884,19.96,3.381,13.01,-0.03,0.031,0.572,0
2019-05-31 18:00:00,4776,12.88,16,26.11,0,1.268313,3.865,227.9,19.77,776.1,-10,-10,-10,0.352,232,0.363,1884,19.96,5.635,12.98,-0.03,0.031,0.125,0
2019-05-31 18:30:00,4777,12.86,16.69,31.03,0,1.276787,2.004,252.1,29.46,776.3,-10,-10,-10,0.348,248,0.358,1884,19.96,3.969,12.96,-0.03,0.031,0.061,0
2019-05-31 19:00:00,4778,12.85,16.36,22.12,0,1.325923,3.759,237,18.75,776.2,-10,-10,-10,0.35,252,0.361,1884,19.96,5.243,12.95,-0.03,0.031,0.051,0
2019-05-31 19:30:00,4779,12.84,16.25,24.4,0,0.6570687,2.642,248.3,14.77,776.2,-10,-10,-10,0.35,252,0.36,1884,19.96,3.381,12.94,-0.03,0.031,0.049,0
2019-05-31 20:00:00,4780,12.83,16.31,30.38,0,0.9885883,2.941,256.5,21.53,776.2,-10,-10,-10,0.352,232,0.362,1884,19.96,5.194,12.93,-0.031,0.031,0.047,0
2019-05-31 20:30:00,4781,12.8,17.63,17.7,0.01427108,1.407347,4.557,255.2,14.75,775.9,-10,-10,-10,0.35,253,0.361,1884,19.96,6.125,12.92,-0.031,0.032,0.045,0
2019-05-31 21:00:00,4782,12.8,17.84,17.36,0,0.8762952,4.41,263.6,6.804,775.8,-10,-10,-10,0.35,254,0.361,1884,19.96,5.488,12.91,-0.03,0.031,0.044,0
2019-05-31 21:30:00,4783,12.8,17.32,24.55,0,1.359316,2.513,285,16.38,775.8,-10,-10,-10,0.351,244,0.362,1884,19.96,4.165,12.9,-0.03,0.031,0.043,0
2019-05-31 22:00:00,4784,12.79,15.58,26.18,0,1.283411,2.862,234.6,17.91,775.6,-10,-10,-10,0.35,252,0.36,1884,19.96,4.41,12.89,-0.031,0.031,0.043,0
2019-05-31 22:30:00,4785,12.77,16.03,25.21,0,2.092989,2.074,250.6,17.8,775.7,-10,-10,-10,0.351,247,0.361,1884,19.96,3.136,12.88,-0.031,0.031,0.042,0
2019-05-31 23:00:00,4786,12.77,15.32,29.3,0,1.52624,2.711,235.4,10.19,775.7,-10,-10,-10,0.35,250,0.359,1884,19.96,3.773,12.87,-0.031,0.031,0.042,0
2019-05-31 23:30:00,4787,12.74,14.8,30.15,0,1.556808,2.915,236.8,8.41,775.7,-10,-10,-10,0.35,250,0.359,1884,19.96,3.822,12.85,-0.036,0.037,0.042,0
2019-06-01 00:00:00,4788,12.71,15.16,27.81,0,1.853547,2.683,259.9,11.43,775.6,-10,-10,-10,0.35,252,0.36,1884,19.96,3.528,12.83,-0.04,0.041,0.042,0
2019-06-01 00:30:00,4789,12.69,14.43,31.8,0,1.327422,3.253,239.9,10.61,775.5,-10,-10,-10,0.35,249,0.359,1884,19.96,4.655,12.8,-0.045,0.046,0.042,0
2019-06-01 01:00:00,4790,12.69,14.97,27.71,0,1.919594,3.533,242.9,10.11,775.4,-10,-10,-10,0.35,252,0.36,1884,19.96,4.606,12.8,-0.04,0.041,0.042,0
2019-06-01 01:30:00,4791,12.68,15.2,28.46,0,1.17665,3.797,252.8,7.834,775.3,-10,-10,-10,0.35,251,0.359,1884,19.96,4.9,12.79,-0.039,0.04,0.042,0
2019-06-01 02:00:00,4792,12.67,14.6,29.12,0,1.260465,3.715,260.2,6.708,775.2,-10,-10,-10,0.351,245,0.36,1884,19.96,4.949,12.78,-0.04,0.041,0.064,0
2019-06-01 02:30:00,4793,12.65,14.62,29.86,0.1893383,1.796924,3.638,254.2,9.03,775.2,-10,-10,-10,0.351,244,0.36,1884,19.96,4.655,12.77,-0.04,0.041,4.733,0
2019-06-01 03:00:00,4794,12.66,14.47,29.63,20.30568,10.47735,3.13,240.2,10.77,775.3,-10,-10,-10,0.35,250,0.36,1884,19.96,4.263,12.76,-0.037,0.041,12.8,0.004
2019-06-01 03:30:00,4795,12.67,14.57,31.17,91.99815,36.9243,3.043,233.1,11.75,775.4,-10,-10,-10,0.347,280,0.356,1884,19.96,4.508,12.79,-0.021,0.041,13.03,0.022
2019-06-01 04:00:00,4796,12.72,14.51,29.78,212.1621,58.85857,3.382,234.5,11.89,775.4,-10,-10,-10,0.346,287,0.355,1884,19.96,4.263,12.83,-0.007,0.041,13.19,0.037
2019-06-01 04:30:00,4797,12.78,15.45,28.19,316.0547,86.05489,4.526,250.2,6.086,775.4,-10,-10,-10,0.35,255,0.36,1884,19.96,5.684,12.89,0.007,0.038,13.33,0.049
2019-06-01 05:00:00,4798,12.89,15.76,27.84,419.3056,114.0833,3.843,259.4,6.751,775.6,-10,-10,-10,0.347,283,0.357,1884,19.96,4.9,13,0.023,0.031,13.29,0.059
2019-06-01 05:30:00,4799,13.01,16.68,28.2,522.1738,143.0878,4.169,261.4,5.964,775.7,-10,-10,-10,0.35,256,0.36,1884,19.96,5.194,13.12,0.03,0.031,13.52,0.067
2019-06-01 06:00:00,4800,13.13,17.31,27.67,625.6089,170.0078,3.915,263.6,4.81,775.8,-10,-10,-10,0.344,329,0.355,1884,19.96,4.949,13.24,0.035,0.031,13.59,0.072
2019-06-01 06:30:00,4801,13.25,18.02,28.88,722.012,192.5482,3.41,263.3,6.292,775.8,-10,-10,-10,0.346,290,0.357,1884,19.96,4.606,13.35,0.044,0.031,13.75,0.081
2019-06-01 07:00:00,4802,13.47,18.84,29.87,811.0517,211.9736,2.991,274.3,8.79,775.9,-10,-10,-10,0.348,274,0.36,1884,19.95,4.312,13.55,0.079,0.03,15.01,0.113
2019-06-01 07:30:00,4803,13.55,19.49,30.36,881.5801,228.3793,2.535,281,11.58,776,-10,-10,-10,0.348,250,0.361,1884,19.95,4.312,13.64,0.058,0.03,18.38,0.078
2019-06-01 08:00:00,4804,13.53,19.91,33.55,935.3234,243.7394,2.86,287.7,14.73,776.2,-10,-10,-10,0.346,285,0.359,1884,19.95,4.606,13.62,0.054,0.03,19.22,0.068
2019-06-01 08:30:00,4805,13.52,20.38,32.14,959.229,253.3794,2.348,272.8,16.56,776.3,-10,-10,-10,0.346,285,0.359,1883,19.95,4.312,13.62,0.053,0.044,19.07,0.079
2019-06-01 09:00:00,4806,13.52,20.76,33.86,941.7357,251.3346,2.512,292.1,22.4,776.2,-10,-10,-10,0.344,317,0.357,1883,19.94,4.802,13.62,0.052,0.04,19.19,0.073
2019-06-01 09:30:00,4807,13.13,20.86,31.08,999.1984,269.1576,2.257,281.8,17.01,776.2,1.844,184.5,1.911,0.346,292,0.359,1883,19.94,4.263,13.25,0.288,0.075,15.84,0.359
2019-06-01 10:00:00,4808,13.47,21.55,32.16,1006.721,271.3651,2.081,286.4,23.28,776.2,-10,-10,-10,0.346,297,0.359,1883,19.94,4.508,13.59,0.056,0.04,19.08,0.077
2019-06-01 10:30:00,4809,13.52,21.52,37.08,1000.848,270.7924,2.928,299.3,18.03,776.1,-10,-10,-10,0.348,252,0.362,1883,19.94,5.488,13.61,0.057,0.043,19.18,0.08
2019-06-01 11:00:00,4810,13.55,20.99,45.15,977.4747,260.3759,2.822,333.2,18.66,776.1,-10,-10,-10,0.343,315,0.356,1883,19.94,5.341,13.63,0.057,0.039,19.32,0.076
2019-06-01 11:30:00,4811,13.58,20.51,42.05,945.8763,250.1566,2.243,341.8,23.73,776.1,-10,-10,-10,0.345,280,0.358,1883,19.94,4.508,13.66,0.058,0.039,19.33,0.078
2019-06-01 12:00:00,4812,13.58,20.76,36.55,871.5666,230.724,2.202,335.9,21.82,776,-10,-10,-10,0.35,258,0.363,1883,19.94,4.949,13.66,0.055,0.04,19.27,0.075
2019-06-01 12:30:00,4813,13.58,20.86,37.72,752.1816,204.2095,2.699,317.7,15.3,776,-10,-10,-10,0.349,245,0.362,1883,19.94,5.243,13.66,0.054,0.04,19.3,0.075
2019-06-01 13:00:00,4814,13.57,20.52,25.63,663.7397,186.3378,3.132,299,21.35,775.9,-10,-10,-10,0.348,251,0.361,1883,19.94,5.586,13.66,0.052,0.04,19.42,0.073
2019-06-01 13:30:00,4815,13.57,19.91,47.84,454.7597,131.5124,2.804,324.5,21.77,775.7,-10,-10,-10,0.339,378,0.35,1883,19.94,5.635,13.66,0.052,0.037,19.1,0.073
2019-06-01 14:00:00,4816,13.57,19.19,41.22,298.8643,89.80457,1.538,295.3,24.33,775.7,-10,-10,-10,0.341,355,0.353,1883,19.95,3.038,13.67,0.05,0.039,18.39,0.078
2019-06-01 14:30:00,4817,13.59,19.09,28.47,335.2314,102.8602,3.709,285.7,11.58,775.6,-10,-10,-10,0.344,329,0.356,1883,19.95,5.782,13.7,0.053,0.04,18.44,0.082
2019-06-01 15:00:00,4818,13.58,18.88,31.77,282.8305,90.91386,4.224,278.2,7.328,775.5,-10,-10,-10,0.346,290,0.358,1883,19.95,5.782,13.7,0.043,0.04,18.08,0.074
2019-06-01 15:30:00,4819,13.53,18.58,29.47,140.9208,48.92894,3.968,263.7,7.474,775.5,-10,-10,-10,0.346,284,0.357,1884,19.95,5.537,13.64,0.026,0.04,15.9,0.064
2019-06-01 16:00:00,4820,13.38,18.52,23.32,70.97086,29.08127,5.243,274.3,6.276,775.5,-10,-10,-10,0.35,255,0.362,1884,19.95,7.35,13.48,0.006,0.04,13.99,0.05
2019-06-01 16:30:00,4821,13.14,18.91,17.68,36.90552,15.84189,5.873,281.8,7.159,775.6,-10,-10,-10,0.349,255,0.361,1884,19.95,8.97,13.29,-0.022,0.045,13.64,0.025
2019-06-01 17:00:00,4822,12.96,18.56,16.69,2.16833,3.184001,5.583,279.8,7.182,775.6,-10,-10,-10,0.35,250,0.362,1884,19.95,7.987,13.09,-0.039,0.04,9.28,0
2019-06-01 17:30:00,4823,12.85,18.22,14.53,0,1.570025,5.809,278.8,6.585,775.7,-10,-10,-10,0.35,253,0.361,1884,19.95,8.04,12.99,-0.039,0.04,0.863,0
2019-06-01 18:00:00,4824,12.85,17.91,13.88,0,1.61785,4.337,277,7.611,775.9,-10,-10,-10,0.35,251,0.361,1884,19.95,6.517,12.96,-0.039,0.04,0.144,0
2019-06-01 18:30:00,4825,12.83,17.5,13.65,0,1.787789,4.072,259.5,8.43,776.1,-10,-10,-10,0.35,251,0.361,1884,19.96,5.831,12.94,-0.039,0.04,0.06,0
2019-06-01 19:00:00,4826,12.82,17.25,12.47,0,1.877753,3.456,255,7.535,776.3,-10,-10,-10,0.35,249,0.361,1884,19.96,4.557,12.93,-0.04,0.04,0.049,0
2019-06-01 19:30:00,4827,12.8,17.1,12.4,0,1.882292,3.243,252.9,8.92,776.4,-10,-10,-10,0.351,243,0.362,1884,19.96,4.312,12.91,-0.04,0.04,0.045,0
