TOA5,CR1000,CR1000,29101,CR1000.Std.32.03,CPU:Mzaar_MTO_2018_2019_modif2_200219.cr1,38694,Table_MTO_MZAAR,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,BattV_Avg,TA_Avg,RH,SW_IN_Avg,SW_OUT_Avg,WS,WD,WD_std,PA_Avg,Raw_Ds_Avg,Q_Avg,T_Corr_Ds_Avg,Raw_Ds,Q,T_Corr_Ds,Geo_Hz_Avg,Geo_cm_Avg,WS_Max,CH200_M0_Avg(1),CH200_M0_Avg(2),CH200_M0_Avg(3),CH200_M0_Avg(4),CH200_M0_Avg(5)
TS,RN,Volts,C,%,,,m/s,Degrees,Deg,,,,,,,,,,m/s,,,,,
,,Avg,Avg,Smp,Avg,Avg,WVc,WVc,WVc,Avg,Avg,Avg,Avg,Smp,Smp,Smp,Avg,Avg,Max,Avg,Avg,Avg,Avg,Avg
2019-08-21 20:00:00,8716,12.8,13.67,23.54,0,2.489526,0.956,155.4,41.3,774.8,-10,-10,-10,0.35,248,0.359,1885,19.99,2.499,12.88,-0.031,0.031,0.044,0
2019-08-21 20:30:00,8717,12.79,14.25,17.01,0,2.686126,2.324,228.5,15.83,774.8,-10,-10,-10,0.35,248,0.359,1885,19.99,3.381,12.86,-0.031,0.031,0.043,0
2019-08-21 21:00:00,8718,12.77,14.95,16.18,0,2.531445,1.58,247.3,22.17,774.8,-10,-10,-10,0.35,249,0.359,1885,19.99,2.891,12.85,-0.031,0.031,0.043,0
2019-08-21 21:30:00,8719,12.76,14.49,34.14,0,2.01024,1.207,229.6,31.66,774.6,-10,-10,-10,0.353,224,0.361,1885,19.99,2.989,12.84,-0.031,0.032,0.043,0
2019-08-21 22:00:00,8720,12.75,12.62,38.66,0,2.58498,0.516,162.6,6.377,774.5,-10,-10,-10,0.354,218,0.362,1885,19.99,1.274,12.83,-0.031,0.032,0.043,0
2019-08-21 22:30:00,8721,12.74,13.94,16.76,0,3.217997,1.757,247.6,19.84,774.2,-10,-10,-10,0.35,248,0.359,1885,19.99,2.352,12.82,-0.031,0.031,0.042,0
2019-08-21 23:00:00,8722,12.73,14.74,15.09,0,2.099553,1.702,260.4,10.77,774,-10,-10,-10,0.35,250,0.36,1885,19.99,2.695,12.81,-0.031,0.032,0.042,0
2019-08-21 23:30:00,8723,12.72,14.66,15.71,0,1.623981,2.104,245.8,12.48,773.9,-10,-10,-10,0.35,250,0.359,1885,19.99,3.479,12.8,-0.031,0.032,0.043,0
2019-08-22 00:00:00,8724,12.71,14.53,14.1,0,2.453095,1.261,252.9,15.89,773.7,-10,-10,-10,0.35,250,0.359,1885,19.99,3.185,12.79,-0.031,0.032,0.043,0
2019-08-22 00:30:00,8725,12.68,14.82,14.13,0,2.217969,1.609,239.5,9.91,773.5,-10,-10,-10,0.35,249,0.359,1885,19.99,2.989,12.76,-0.035,0.036,0.043,0
2019-08-22 01:00:00,8726,12.69,15.06,12.79,0,2.551806,0.83,249.4,12.21,773.4,-10,-10,-10,0.35,250,0.359,1885,19.99,2.303,12.76,-0.031,0.032,0.043,0
2019-08-22 01:30:00,8727,12.67,14.79,15.58,0,2.211551,0.78,236,12.24,773.4,-10,-10,-10,0.35,253,0.359,1885,19.99,2.303,12.75,-0.031,0.032,0.044,0
2019-08-22 02:00:00,8728,12.66,14.34,21.14,0,3.034147,0.453,132.9,32.13,773.4,-10,-10,-10,0.35,250,0.359,1885,19.99,1.617,12.74,-0.031,0.032,0.044,0
2019-08-22 02:30:00,8729,12.65,14.14,21.65,0,2.743546,0.68,179,19.67,773.4,-10,-10,-10,0.354,218,0.363,1885,19.99,2.205,12.73,-0.031,0.032,0.051,0
2019-08-22 03:00:00,8730,12.65,13.44,28.36,0.009162654,2.284255,1.182,199.1,25.08,773.5,-10,-10,-10,0.35,245,0.359,1885,19.99,3.136,12.73,-0.031,0.032,3.392,0
2019-08-22 03:30:00,8731,12.64,13.69,35.27,29.87081,20.5553,0.971,159.9,17.63,773.6,-10,-10,-10,0.351,242,0.36,1885,19.99,1.911,12.73,-0.028,0.032,12.73,0.004
2019-08-22 04:00:00,8732,12.68,14.12,38,75.87698,56.95838,1.588,173.8,18.83,773.7,-10,-10,-10,0.348,245,0.357,1885,19.99,2.989,12.76,-0.012,0.032,12.96,0.022
2019-08-22 04:30:00,8733,12.74,14.5,37.63,226.4936,70.13605,1.168,155.6,20.53,773.9,-10,-10,-10,0.348,245,0.357,1885,19.99,1.911,12.81,0,0.031,13.13,0.035
2019-08-22 05:00:00,8734,12.8,15.16,38.19,359.0227,93.18827,1.187,125.3,19.95,774,-10,-10,-10,0.348,250,0.358,1885,19.99,2.254,12.87,0.006,0.033,13.25,0.043
2019-08-22 05:30:00,8735,12.82,15.75,33.1,473.5275,132.5458,1.169,161.2,39.46,774.1,-10,-10,-10,0.348,252,0.358,1885,19.98,2.303,12.9,0.005,0.039,13.44,0.047
2019-08-22 06:00:00,8736,12.88,16.79,33.2,582.9824,160.9399,0.787,125.9,19.16,774.2,-10,-10,-10,0.348,278,0.359,1884,19.98,2.401,12.96,0.012,0.033,13.41,0.05
2019-08-22 06:30:00,8737,12.91,16.78,34.84,681.7186,184.1248,1.36,94.9,20.07,774.3,-10,-10,-10,0.347,286,0.358,1884,19.98,2.695,12.99,0.011,0.04,13.51,0.056
2019-08-22 07:00:00,8738,13.1,17.4,34.93,771.9734,206.0061,1.083,97.2,27.05,774.4,-10,-10,-10,0.345,276,0.356,1884,19.97,2.744,13.19,0.064,0.04,14.19,0.109
2019-08-22 07:30:00,8739,13.5,17.3,42.32,844.7471,225.0747,1.675,72.78,20.48,774.5,-10,-10,-10,0.348,252,0.359,1884,19.97,3.675,13.57,0.112,0.04,16.56,0.145
2019-08-22 08:00:00,8740,13.53,17.72,41.55,903.3416,242.9135,1.474,88.8,20.55,774.5,-10,-10,-10,0.345,278,0.356,1884,19.97,3.43,13.61,0.077,0.04,19.11,0.095
2019-08-22 08:30:00,8741,13.51,18.31,45.25,942.7249,257.1861,1.372,71.82,25.61,774.5,-10,-10,-10,0.349,258,0.361,1884,19.97,3.234,13.59,0.064,0.045,19.13,0.088
2019-08-22 09:00:00,8742,13.51,18.91,46.37,969.5119,269.4426,1.338,56.36,29.55,774.5,-10,-10,-10,0.346,295,0.358,1884,19.97,3.626,13.59,0.057,0.04,19.37,0.077
2019-08-22 09:30:00,8743,13.17,19.8,48.94,987.4858,282.253,1.784,6.848,30.91,774.6,-10,-10,-10,0.343,323,0.355,1884,19.97,4.459,13.25,0.306,0.075,16.05,0.376
2019-08-22 10:00:00,8744,13.49,19.51,57.19,988.4802,286.535,2.336,5.999,20.45,774.6,-10,-10,-10,0.345,283,0.357,1884,19.97,4.851,13.57,0.064,0.04,19.42,0.082
2019-08-22 10:30:00,8745,13.52,19.22,63.42,971.7828,283.4244,2.53,3.899,19.29,774.6,1.841,199.5,1.904,1.847,228,1.911,1884,19.97,4.459,13.6,0.059,0.043,19.44,0.08
2019-08-22 11:00:00,8746,13.56,19.13,67.43,949.3533,275.7615,2.622,359.3,25.18,774.6,1.844,200.3,1.908,1.832,225,1.895,1884,19.97,5.047,13.64,0.058,0.04,19.49,0.078
2019-08-22 11:30:00,8747,13.58,19.34,69.65,909.7188,260.6719,2.176,5.501,21.03,774.6,1.846,201.7,1.91,1.849,202,1.913,1884,19.97,4.41,13.66,0.055,0.039,19.45,0.075
2019-08-22 12:00:00,8748,13.61,19.48,68.79,850.0185,244.8099,2.463,0.009,20.64,774.6,1.849,187,1.913,0.339,398,0.351,1884,19.97,5.978,13.69,0.054,0.036,19.51,0.071
2019-08-22 12:30:00,8749,13.61,19.39,72.55,775.8445,228.6715,2.37,6.155,22.69,774.4,1.846,195.4,1.91,1.853,182,1.917,1884,19.97,4.655,13.69,0.05,0.03,19.51,0.063
2019-08-22 13:00:00,8750,13.61,19.07,71.73,690.3499,211.9928,2.539,357,18.92,774.4,1.843,200,1.906,1.853,193,1.916,1884,19.97,4.753,13.69,0.048,0.03,19.64,0.061
2019-08-22 13:30:00,8751,13.61,18.89,77.21,580.6489,189.7627,1.954,6.005,29.03,774.3,1.849,196.4,1.912,1.85,208,1.913,1884,19.97,4.067,13.69,0.046,0.03,19.59,0.06
2019-08-22 14:00:00,8752,13.61,18.97,81.1,453.6966,162.1695,1.851,3.939,18.54,774.2,1.849,196.2,1.911,1.855,199,1.918,1884,19.97,3.871,13.69,0.044,0.03,19.62,0.058
2019-08-22 14:30:00,8753,13.61,18.7,83.4,342.3536,136.2753,1.309,3.619,42.29,774.1,1.851,198.3,1.913,1.855,192,1.916,1884,19.97,3.087,13.69,0.042,0.03,19.32,0.058
2019-08-22 15:00:00,8754,13.53,17.85,90.6,192.9974,81.78977,0.985,55.08,34.04,774,1.853,196.9,1.912,1.848,208,1.905,1884,19.97,2.646,13.61,0.019,0.03,17.98,0.045
2019-08-22 15:30:00,8755,13.4,16.91,92.5,88.10413,29.68534,0.684,22.28,29.11,773.9,1.854,199.6,1.911,1.856,204,1.911,1885,19.98,2.254,13.48,0.01,0.038,14.08,0.053
2019-08-22 16:00:00,8756,13.2,15.97,88.7,23.8551,15.8744,0.72,1.911,40.51,773.8,1.855,197.4,1.909,0.347,275,0.357,1885,19.98,2.646,13.3,-0.015,0.031,13.57,0.018
2019-08-22 16:30:00,8757,13.02,15.44,77.7,5.8541,13.06248,0.901,120.8,25.14,773.9,-10,-10,-10,0.348,245,0.357,1885,19.98,2.499,13.12,-0.03,0.036,12.06,0.006
2019-08-22 17:00:00,8758,12.92,15.16,62.72,0,3.945899,0.923,129.8,36.26,774,-10,-10,-10,0.349,235,0.358,1885,19.99,2.254,13,-0.03,0.031,2.64,0
2019-08-22 17:30:00,8759,12.88,15.42,46,0,4.578595,0.231,201.3,50.11,774.1,0.352,210,0.361,0.35,234,0.36,1885,19.99,1.47,12.96,-0.03,0.031,0.251,0
2019-08-22 18:00:00,8760,12.85,15.23,35.98,0,4.355492,0.17,202,35.11,774.2,-10,-10,-10,0.348,242,0.357,1885,19.99,1.715,12.93,-0.031,0.031,0.082,0
2019-08-22 18:30:00,8761,12.84,16.4,15.91,0,4.626271,1.044,244.9,33.98,774.2,0.352,210,0.362,0.352,213,0.363,1885,19.99,3.038,12.91,-0.03,0.031,0.054,0
2019-08-22 19:00:00,8762,12.82,17.57,19.09,0,2.930564,3.178,246.8,12,774.1,-10,-10,-10,0.352,213,0.363,1885,19.99,6.223,12.9,-0.03,0.031,0.05,0
2019-08-22 19:30:00,8763,12.81,17.24,31.27,0,2.076904,2.525,246.2,15.81,774.1,-10,-10,-10,0.352,215,0.363,1885,19.99,5.488,12.89,-0.03,0.031,0.047,0
2019-08-22 20:00:00,8764,12.8,16.75,33.18,0,2.248662,3.217,251.4,11.82,774,-10,-10,-10,0.349,235,0.36,1885,19.99,6.076,12.88,-0.03,0.031,0.045,0
2019-08-22 20:30:00,8765,12.79,16.68,32.84,0,1.870161,4.114,258.5,9.07,773.9,-10,-10,-10,0.351,224,0.362,1885,19.99,6.468,12.87,-0.03,0.031,0.044,0
2019-08-22 21:00:00,8766,12.78,16.7,38.95,0,1.736936,4.696,261.4,8.1,773.7,-10,-10,-10,0.348,242,0.358,1885,19.99,7.056,12.86,-0.03,0.031,0.044,0
2019-08-22 21:30:00,8767,12.77,16.57,33.77,0,1.683617,5.84,262.5,7.917,773.6,-10,-10,-10,0.348,242,0.359,1885,19.98,9.11,12.85,-0.031,0.032,0.043,0
2019-08-22 22:00:00,8768,12.75,16.76,26.31,0,1.477753,5.926,267.4,6.003,773.5,-10,-10,-10,0.352,213,0.363,1885,19.98,8.58,12.83,-0.036,0.037,0.043,0
2019-08-22 22:30:00,8769,12.74,16.81,22.33,0,1.504192,6.433,270,6.513,773.3,0.352,210,0.363,0.352,211,0.363,1885,19.98,8.77,12.82,-0.037,0.038,0.043,0
2019-08-22 23:00:00,8770,12.73,16.75,14.73,0,1.520706,4.975,269.8,8.04,773.2,-10,-10,-10,0.352,213,0.363,1885,19.98,7.546,12.81,-0.037,0.038,0.043,0
2019-08-22 23:30:00,8771,12.72,16.77,10.97,0,1.611916,4.301,275.5,8.62,773.1,0.352,210,0.363,0.352,210,0.362,1885,19.98,6.468,12.8,-0.038,0.039,0.043,0
2019-08-23 00:00:00,8772,12.71,15.97,10.81,0,1.775499,2.989,274.9,6.36,773.1,0.352,210,0.362,0.352,212,0.362,1885,19.98,4.557,12.79,-0.038,0.039,0.042,0
2019-08-23 00:30:00,8773,12.69,15.87,14.42,0,2.196445,1.941,271.4,6.719,773.1,0.352,210,0.362,0.352,211,0.362,1885,19.99,2.646,12.77,-0.043,0.044,0.042,0
2019-08-23 01:00:00,8774,12.68,15.64,13.23,0,1.817963,3.08,267.9,8.59,772.9,0.352,210,0.362,0.352,211,0.362,1885,19.99,4.459,12.76,-0.038,0.039,0.043,0
2019-08-23 01:30:00,8775,12.67,15.39,13.41,0,1.640515,2.913,265.6,8.22,772.8,0.352,210,0.362,0.352,211,0.362,1885,19.99,3.724,12.75,-0.038,0.039,0.043,0
2019-08-23 02:00:00,8776,12.66,15.02,16.85,0,1.628611,2.93,264.1,6.321,772.8,-10,-10,-10,0.349,234,0.359,1885,19.99,3.871,12.74,-0.038,0.039,0.043,0
2019-08-23 02:30:00,8777,12.65,15.2,13.29,0,1.721018,3.673,258.1,5.429,772.8,-10,-10,-10,0.352,213,0.362,1885,19.99,4.998,12.73,-0.038,0.039,0.048,0
2019-08-23 03:00:00,8778,12.64,16.6,6.796,0,2.168834,5.233,277.7,11.52,772.7,0.352,210,0.363,0.352,211,0.363,1885,19.98,7.203,12.73,-0.038,0.039,2.985,0
2019-08-23 03:30:00,8779,12.64,17.61,6.747,27.40441,19.03137,5.506,285.2,6.833,772.8,0.352,210,0.363,0.352,211,0.363,1885,19.98,7.595,12.73,-0.036,0.039,12.56,0.003
2019-08-23 04:00:00,8780,12.67,18.09,6.755,71.19228,58.07034,5.121,288.1,8.56,773,-10,-10,-10,0.352,212,0.364,1885,19.98,7.497,12.75,-0.02,0.039,12.95,0.021
2019-08-23 04:30:00,8781,12.72,18.19,11.53,229.0088,71.03897,3.535,296.6,13.83,773.3,0.352,210,0.364,0.352,212,0.364,1885,19.98,5.586,12.8,-0.008,0.039,13.19,0.034
2019-08-23 05:00:00,8782,12.76,18.26,17.28,355.8544,92.91121,2.397,303.6,14.8,773.4,-10,-10,-10,0.35,233,0.361,1885,19.98,4.116,12.84,0,0.039,13.18,0.043
2019-08-23 05:30:00,8783,12.8,18.41,18.91,468.2691,132.1282,1.892,297.7,12.9,773.5,-10,-10,-10,0.348,246,0.36,1885,19.98,3.381,12.87,0.004,0.039,13.26,0.047
2019-08-23 06:00:00,8784,12.83,19.67,22.26,573.3187,158.5171,0.877,322.9,18.17,773.6,-10,-10,-10,0.352,216,0.365,1884,19.98,2.058,12.91,0.005,0.04,13.53,0.048
2019-08-23 06:30:00,8785,12.86,20.8,18.56,668.7065,179.06,0.328,324.2,18.83,773.8,-10,-10,-10,0.352,217,0.365,1884,19.98,1.96,12.94,0.012,0.04,13.37,0.056
2019-08-23 07:00:00,8786,13.06,21.26,15.38,759.8638,201.6381,0.616,327,52.78,773.9,-10,-10,-10,0.352,215,0.366,1884,19.97,2.548,13.14,0.065,0.04,13.99,0.11
2019-08-23 07:30:00,8787,13.43,21.39,18.55,837.0507,223.9323,1.481,330.8,24.49,774,-10,-10,-10,0.349,243,0.362,1884,19.97,3.185,13.5,0.114,0.04,16.21,0.149
2019-08-23 08:00:00,8788,13.48,21.35,24.13,894.9641,242.0424,1.637,336.4,21.67,774.1,-10,-10,-10,0.345,276,0.358,1884,19.97,3.381,13.55,0.088,0.04,18.84,0.104
2019-08-23 08:30:00,8789,13.47,21.12,31.25,935.96,257.5307,1.993,344.9,22.62,774.2,-10,-10,-10,0.35,257,0.363,1884,19.97,3.822,13.55,0.077,0.045,18.99,0.098
2019-08-23 09:00:00,8790,13.47,20.88,31.84,960.3583,268.6536,2.028,352.9,21.86,774.3,-10,-10,-10,0.345,276,0.358,1884,19.97,4.018,13.55,0.067,0.04,19.18,0.085
2019-08-23 09:30:00,8791,13.16,21.19,45.12,965.3648,275.8076,1.985,349.7,23.56,774.4,-10,-10,-10,0.337,392,0.35,1884,19.97,4.214,13.25,0.31,0.075,15.69,0.387
2019-08-23 10:00:00,8792,13.48,21.24,44.17,962.0467,276.4305,1.562,359,29.9,774.4,-10,-10,-10,0.346,276,0.36,1884,19.97,4.165,13.55,0.071,0.04,18.99,0.089
2019-08-23 10:30:00,8793,13.49,22.02,42,945.2917,272.8081,1.824,346.2,26.13,774.4,-10,-10,-10,0.349,242,0.363,1884,19.97,5.684,13.57,0.067,0.043,18.89,0.089
2019-08-23 11:00:00,8794,13.52,22.27,49.84,919.2017,264.1589,1.875,332.3,35.43,774.3,-10,-10,-10,0.347,282,0.361,1884,19.97,5.243,13.59,0.063,0.04,19.07,0.083
2019-08-23 11:30:00,8795,13.54,22,51.59,877.7517,250.0465,2.381,349.4,34.23,774.3,-10,-10,-10,0.346,293,0.359,1884,19.97,6.027,13.62,0.06,0.04,19.22,0.08
2019-08-23 12:00:00,8796,13.58,21.82,46.9,826.5513,238.176,2.992,345.7,24.97,774.2,1.839,198,1.911,0.341,419,0.354,1884,19.97,6.958,13.66,0.063,0.04,19.33,0.082
2019-08-23 12:30:00,8797,13.58,22.03,61.89,754.5872,224.2941,3.175,344.1,27.58,774,1.84,186,1.913,0.345,481,0.358,1884,19.97,6.811,13.66,0.057,0.04,19.36,0.077
2019-08-23 13:00:00,8798,13.58,22.06,18.61,668.0055,209.2686,4.246,326.9,25.2,774,1.84,195.5,1.91,0.349,241,0.363,1884,19.97,9.51,13.66,0.054,0.04,19.42,0.074
2019-08-23 13:30:00,8799,13.58,22.36,20.9,560.3126,188.8155,5.065,319.5,17.85,774,-10,-10,-10,0.348,251,0.362,1884,19.97,9.26,13.66,0.052,0.04,19.56,0.072
2019-08-23 14:00:00,8800,13.58,22.36,26.83,443.7316,163.2897,4.394,325.8,18.13,774,-10,-10,-10,0.348,269,0.362,1884,19.97,8.23,13.66,0.049,0.04,19.41,0.071
2019-08-23 14:30:00,8801,13.58,22.11,24.14,324.1054,133.8645,4.316,325.5,16.32,774.1,-10,-10,-10,0.344,314,0.358,1884,19.97,8.77,13.66,0.046,0.04,18.59,0.074
2019-08-23 15:00:00,8802,13.45,22.4,17.31,207.753,105.6452,3.098,324.2,18.75,774.1,-10,-10,-10,0.346,269,0.36,1884,19.97,5.488,13.54,0.015,0.04,15.75,0.055
2019-08-23 15:30:00,8803,13.33,22.25,14.92,120.6908,80.67361,3.803,317.9,10.34,774.1,-10,-10,-10,0.347,257,0.361,1884,19.97,6.076,13.42,0.008,0.04,15.95,0.045
2019-08-23 16:00:00,8804,13.18,21.79,18.71,54.39885,46.56601,3.749,313.1,13.59,774.1,-10,-10,-10,0.346,268,0.359,1884,19.97,5.88,13.27,-0.012,0.04,14.11,0.03
2019-08-23 16:30:00,8805,12.97,21.1,16.74,5.808649,10.26866,3.791,309.3,14.88,774.2,-10,-10,-10,0.349,257,0.362,1884,19.98,6.909,13.06,-0.04,0.045,11.74,0.006
2019-08-23 17:00:00,8806,12.88,20.8,17.08,0,1.955996,5.363,292.3,10.35,774.3,-10,-10,-10,0.35,253,0.363,1884,19.98,8.38,12.96,-0.039,0.04,2.101,0
2019-08-23 17:30:00,8807,12.85,20.73,13.87,0,1.703204,5.456,293.2,12.53,774.4,-10,-10,-10,0.348,247,0.361,1884,19.98,9.55,12.93,-0.039,0.04,0.201,0
2019-08-23 18:00:00,8808,12.84,20.69,15.27,0,1.633163,5.682,294.2,14.31,774.6,-10,-10,-10,0.348,248,0.361,1884,19.98,10.54,12.92,-0.039,0.04,0.062,0
2019-08-23 18:30:00,8809,12.82,20.68,13.95,0,1.561546,5.893,293.7,12.27,774.6,-10,-10,-10,0.348,248,0.361,1884,19.98,9.41,12.9,-0.039,0.04,0.048,0
2019-08-23 19:00:00,8810,12.81,20.78,15.49,0,1.478084,6.371,294,13.83,774.5,-10,-10,-10,0.348,249,0.361,1884,19.98,11.52,12.89,-0.039,0.04,0.045,0
2019-08-23 19:30:00,8811,12.8,20.67,13.94,0,1.364006,5.627,291.4,13.89,774.5,-10,-10,-10,0.348,247,0.361,1885,19.98,11.47,12.88,-0.039,0.04,0.044,0
2019-08-23 20:00:00,8812,12.79,20.57,14.14,0,1.388048,6.054,292,13.62,774.3,-10,-10,-10,0.348,248,0.361,1885,19.98,9.41,12.87,-0.038,0.039,0.043,0
2019-08-23 20:30:00,8813,12.78,20.52,13.59,0,1.443288,5.878,294,19.78,774.1,-10,-10,-10,0.348,247,0.361,1885,19.98,10.19,12.86,-0.038,0.039,0.043,0
2019-08-23 21:00:00,8814,12.77,20.37,14.69,0,1.345466,5.626,290.4,13.21,774,-10,-10,-10,0.348,248,0.361,1885,19.98,9.36,12.85,-0.038,0.039,0.043,0
2019-08-23 21:30:00,8815,12.76,20.19,10.2,0,1.333297,5.693,290.3,12.54,773.9,-10,-10,-10,0.348,245,0.361,1885,19.98,9.21,12.84,-0.038,0.039,0.043,0
2019-08-23 22:00:00,8816,12.75,20.02,13.15,0,1.409283,5.533,291.7,10.07,773.7,-10,-10,-10,0.348,245,0.361,1885,19.98,8.67,12.83,-0.038,0.039,0.043,0
2019-08-23 22:30:00,8817,12.74,19.92,14.96,0,1.409568,5.269,295.7,10.44,773.5,-10,-10,-10,0.348,249,0.361,1885,19.98,8.09,12.82,-0.038,0.039,0.043,0
2019-08-23 23:00:00,8818,12.74,20.06,14.54,0,1.417032,5.448,293.1,8.95,773.5,-10,-10,-10,0.348,248,0.361,1885,19.98,8.53,12.81,-0.038,0.039,0.043,0
2019-08-23 23:30:00,8819,12.73,20.04,15.41,0,1.36736,5.446,295.4,10.7,773.4,-10,-10,-10,0.348,249,0.361,1885,19.98,8.38,12.8,-0.038,0.039,0.043,0
2019-08-24 00:00:00,8820,12.72,19.99,18.24,0,1.309098,5.704,293.7,10.44,773.4,-10,-10,-10,0.349,250,0.361,1885,19.98,8.87,12.79,-0.039,0.04,0.043,0
2019-08-24 00:30:00,8821,12.69,19.76,10.47,0,1.30704,5.323,290.3,13.21,773.4,-10,-10,-10,0.348,246,0.36,1885,19.98,9.31,12.78,-0.043,0.044,0.043,0
2019-08-24 01:00:00,8822,12.7,19.68,12.85,0,1.292467,5.48,290.5,12.19,773.5,-10,-10,-10,0.348,244,0.36,1885,19.98,8.92,12.77,-0.039,0.04,0.043,0
2019-08-24 01:30:00,8823,12.69,19.55,10.6,0,1.182796,5.591,289.7,10.28,773.6,-10,-10,-10,0.348,244,0.36,1885,19.98,8.28,12.77,-0.038,0.039,0.043,0
2019-08-24 02:00:00,8824,12.68,19.21,11.63,0,1.285635,5.2,285.5,9,773.6,-10,-10,-10,0.348,244,0.36,1885,19.98,8.04,12.76,-0.039,0.04,0.043,0
2019-08-24 02:30:00,8825,12.67,18.21,23.73,0,1.065527,4.907,270.1,12.63,773.7,-10,-10,-10,0.35,251,0.361,1885,19.98,7.595,12.75,-0.039,0.039,0.046,0
2019-08-24 03:00:00,8826,12.68,17.3,24.87,0,1.639887,4.844,263.2,4.983,773.9,-10,-10,-10,0.347,283,0.358,1885,19.98,6.419,12.76,-0.033,0.034,2.484,0
2019-08-24 03:30:00,8827,12.68,17.49,24.98,15.95748,10.42792,4.705,260.2,5.31,774,-10,-10,-10,0.349,262,0.36,1885,19.98,5.88,12.76,-0.029,0.032,12.04,0.002
2019-08-24 04:00:00,8828,12.71,17.63,25.91,62.40972,43.01542,4.594,259.2,5.731,774.2,-10,-10,-10,0.347,283,0.358,1885,19.99,5.831,12.79,-0.014,0.031,13.04,0.019
2019-08-24 04:30:00,8829,12.76,17.98,30.06,201.0783,61.76944,4.538,250.7,6.759,774.4,-10,-10,-10,0.348,276,0.359,1885,19.99,5.733,12.84,-0.001,0.031,13.32,0.034
2019-08-24 05:00:00,8830,12.82,18.71,26.4,319.2417,84.78043,4.297,261.2,6.948,774.5,-10,-10,-10,0.349,262,0.361,1885,19.98,5.733,12.9,0.009,0.031,13.27,0.044
2019-08-24 05:30:00,8831,12.88,19.76,22.51,431.969,122.3686,3.707,269.6,7.983,774.6,-10,-10,-10,0.348,248,0.361,1885,19.98,5.929,12.96,0.013,0.032,13.38,0.05
2019-08-24 06:00:00,8832,12.93,20.5,22.15,537.403,150.4159,3.203,266.2,10.99,774.7,-10,-10,-10,0.348,249,0.361,1884,19.98,4.998,13.01,0.018,0.032,13.45,0.054
2019-08-24 06:30:00,8833,13,21.18,19.93,636.2425,174.4837,3.319,283.9,12,774.9,-10,-10,-10,0.349,244,0.362,1884,19.98,5.39,13.08,0.026,0.031,13.37,0.064
2019-08-24 07:00:00,8834,13.18,21.68,23.48,725.1465,196.567,3.27,288.9,18.79,774.9,-10,-10,-10,0.348,256,0.362,1884,19.97,5.978,13.27,0.071,0.038,14.09,0.115
2019-08-24 07:30:00,8835,13.46,22.07,24.01,797.986,215.0338,3.268,303.6,14.39,775,-10,-10,-10,0.342,329,0.355,1884,19.97,5.831,13.53,0.125,0.039,15.69,0.164
2019-08-24 08:00:00,8836,13.51,22.33,25.16,855.3111,232.4377,3.407,299.3,17.83,775,-10,-10,-10,0.342,330,0.356,1884,19.97,5.782,13.59,0.107,0.04,18.39,0.123
2019-08-24 08:30:00,8837,13.51,22.13,27.8,898.3242,248.4543,4.125,300.3,16.92,775,-10,-10,-10,0.344,316,0.358,1884,19.97,6.762,13.59,0.088,0.043,19.02,0.106
2019-08-24 09:00:00,8838,13.51,22.3,35.56,925.0292,260.2697,4.306,311.9,18.8,774.9,-10,-10,-10,0.342,333,0.356,1884,19.97,7.105,13.59,0.076,0.04,19.3,0.092
2019-08-24 09:30:00,8839,13.19,22.64,47.23,938.6487,269.3485,4.455,320.1,17.26,774.9,-10,-10,-10,1.837,211,1.912,1884,19.97,7.105,13.27,0.304,0.075,16.03,0.375
2019-08-24 10:00:00,8840,13.51,21.12,67.01,940.4662,271.568,3.822,348.2,17.43,774.9,1.838,200.9,1.908,0.338,384,0.351,1884,19.97,6.174,13.59,0.079,0.04,19.42,0.094
2019-08-24 10:30:00,8841,13.51,20.89,69.38,925.6909,268.6794,3.476,358.4,16.27,775,1.842,197.4,1.911,1.844,216,1.913,1884,19.97,6.419,13.59,0.068,0.043,19.47,0.087
2019-08-24 11:00:00,8842,13.55,20.94,64.63,902.5674,261.9499,4.164,355.6,15.23,774.9,1.839,200.6,1.908,1.839,210,1.908,1884,19.97,7.546,13.62,0.065,0.04,19.5,0.083
2019-08-24 11:30:00,8843,13.57,20.57,63.82,865.3476,248.7483,4.411,347.8,16.02,775,1.839,198.7,1.907,1.839,201,1.906,1884,19.97,6.909,13.65,0.066,0.04,19.51,0.083
2019-08-24 12:00:00,8844,13.58,20.69,64.22,800.2616,231.7155,3.591,354,17.64,775,1.842,199.8,1.91,1.849,194,1.917,1884,19.97,6.811,13.66,0.059,0.04,19.47,0.078
2019-08-24 12:30:00,8845,13.58,20.66,65.46,729.3035,216.1275,3.492,355.4,14.83,775,1.842,199.4,1.91,1.844,208,1.911,1884,19.97,6.468,13.66,0.055,0.04,19.49,0.075
2019-08-24 13:00:00,8846,13.58,21.06,61.98,635.5365,196.3649,2.36,10.25,27.84,775,1.841,200.7,1.911,1.846,202,1.917,1884,19.97,4.949,13.66,0.052,0.04,19.48,0.073
2019-08-24 13:30:00,8847,13.58,21.01,59.86,536.2844,175.1037,2.382,13.35,26.11,774.9,1.841,197.6,1.91,1.844,202,1.913,1884,19.97,4.753,13.66,0.05,0.04,19.51,0.071
