TOA5,CR1000,CR1000,29101,CR1000.Std.32.03,CPU:Mzaar_MTO_2018_2019_modif2_200219.cr1,38694,Table_MTO_MZAAR,,,,,,,,,,,,,,,,,
2019-04-08 03:00:00,2201,12.72,2.794,97.3,0,0.748955,8.5,115.5,7.006,766.3,-10,-10,-10,0.346,316,0.348,2652,49.73,11.32,12.79,-0.043,0.044,0.337,0
2019-04-08 03:30:00,2202,12.71,2.758,98.5,4.880713,4.34439,8.46,113.8,7.746,766.3,-10,-10,-10,0.343,346,0.345,2652,49.73,11.03,12.79,-0.043,0.044,9.61,0
2019-04-08 04:00:00,2203,12.73,3.087,95.1,52.81028,27.85983,8.79,107.6,7.742,766.5,-10,-10,-10,0.352,255,0.354,2652,49.72,12.25,12.81,-0.025,0.044,13.07,0.02
2019-04-08 04:30:00,2204,12.77,3.065,98,107.9033,50.79678,9.29,106.1,7.076,766.7,-10,-10,-10,0.351,265,0.353,2652,49.72,12.5,12.84,-0.012,0.044,13.15,0.036
2019-04-08 05:00:00,2205,12.84,3.233,91.2,200.1802,87.16512,9.44,104.1,7.804,766.7,-10,-10,-10,0.351,242,0.353,2652,49.72,13.57,12.92,0.015,0.047,13.87,0.065
2019-04-08 05:30:00,2206,12.94,3.407,95.2,350.82,146.9862,9.73,100.7,9.42,766.8,-10,-10,-10,0.345,294,0.347,2652,49.72,14.65,13.02,0.032,0.043,14.28,0.077
2019-04-08 06:00:00,2207,13.09,3.493,88.7,474.9619,203.2227,9.76,98.2,7.402,767,-10,-10,-10,0.349,286,0.351,2652,49.72,15.39,13.17,0.053,0.043,15.42,0.093
2019-04-08 06:30:00,2208,13.19,3.81,92.6,666.3226,282.3092,9.65,100.3,7.891,767.1,1.646,186,1.658,0.347,279,0.349,2652,49.71,15.53,13.27,0.061,0.044,15.37,0.101
2019-04-08 07:00:00,2209,13.56,3.947,89.2,753.5197,325.9638,9.39,99.1,9.07,767.3,1.644,183,1.656,0.349,277,0.352,2652,49.72,12.94,13.63,0.123,0.043,15.89,0.162
2019-04-08 07:30:00,2210,13.85,4.204,81.7,866.4694,377.7548,9.19,98.2,7.412,767.4,1.649,186.5,1.662,0.347,317,0.35,2652,49.71,13.67,13.93,0.123,0.043,19.25,0.14
2019-04-08 08:00:00,2211,13.87,4.647,78.53,940.4825,416.3248,9.69,102.6,8.94,767.4,1.65,195.7,1.663,0.341,363,0.344,2651,49.71,14.55,13.96,0.104,0.043,20.59,0.112
2019-04-08 08:30:00,2212,13.87,4.989,67.62,944.0927,427.1334,9.4,106,9.91,767.4,1.649,195,1.664,0.343,339,0.346,2651,49.71,13.48,13.96,0.094,0.046,20.59,0.107
2019-04-08 09:00:00,2213,13.87,5.418,70.36,1030.261,470.3386,10.18,113.4,8.96,767.2,1.657,182.7,1.673,0.346,288,0.35,2651,49.7,15.14,13.96,0.087,0.043,20.9,0.098
2019-04-08 09:30:00,2214,13.48,5.902,64.07,1030.322,479.1117,10.02,119.7,8.55,767.2,1.657,190,1.674,0.339,397,0.343,2651,49.7,14.11,13.56,0.32,0.077,17.79,0.372
2019-04-08 10:00:00,2215,13.83,5.993,69.5,1007.653,475.1527,8.41,109.4,10.09,767.2,1.664,191.8,1.682,0.338,440,0.342,2651,49.71,13.18,13.92,0.083,0.044,20.75,0.096
2019-04-08 10:30:00,2216,13.83,6.32,73.11,965.3734,466.8914,6.967,112.4,11.15,767.3,-10,-10,-10,0.345,313,0.349,2651,49.71,10.73,13.92,0.077,0.055,20.45,0.102
2019-04-08 11:00:00,2217,13.83,6.462,77.99,923.4032,452.9716,7.217,119.1,8.38,767.1,1.67,192.6,1.689,0.346,294,0.35,2651,49.71,11.37,13.91,0.073,0.048,20.32,0.095
2019-04-08 11:30:00,2218,13.83,6.326,81.2,866.7444,426.1769,8.27,122,7.854,766.9,1.681,193.3,1.699,1.68,178,1.699,2651,49.71,11.71,13.92,0.069,0.046,20.56,0.087
2019-04-08 12:00:00,2219,13.86,5.683,80.8,659.3247,327.9074,8.92,115.7,9.1,766.8,1.68,187.1,1.699,0.346,309,0.349,2651,49.71,12.89,13.95,0.066,0.045,20.44,0.086
2019-04-08 12:30:00,2220,13.87,5.32,71.54,765.4072,373.825,10.71,105.8,9.13,766.6,1.699,196.8,1.715,0.342,365,0.345,2651,49.7,15.19,13.96,0.063,0.044,20.87,0.081
2019-04-08 13:00:00,2221,13.87,5.167,76.96,715.6528,350.5974,12.14,105.4,7.359,766.2,1.713,188.9,1.729,1.711,185,1.727,2651,49.7,17.44,13.96,0.06,0.043,21.11,0.076
2019-04-08 13:30:00,2222,13.87,5.126,80.7,607.7569,305.8262,11.44,106.1,6.953,766.2,1.718,187.7,1.734,1.722,189,1.738,2651,49.71,16.32,13.96,0.057,0.042,21.13,0.074
2019-04-08 14:00:00,2223,13.87,5.065,83.9,486.612,252.6475,10.41,105.1,5.928,766.3,1.722,188,1.737,0.346,307,0.349,2651,49.71,13.77,13.96,0.055,0.042,21.08,0.072
2019-04-08 14:30:00,2224,13.86,4.984,87.9,334.4564,182.4035,8.91,104.3,6.049,766.5,-10,-10,-10,0.35,278,0.353,2652,49.72,12.84,13.94,0.053,0.042,20.77,0.073
2019-04-08 15:00:00,2225,13.83,4.678,84.7,227.3568,138.7336,7.919,103.6,6.368,766.7,-10,-10,-10,0.344,323,0.347,2652,49.72,10.83,13.92,0.051,0.042,19.97,0.078
2019-04-08 15:30:00,2226,13.38,4.447,81,107.2532,86.19965,6.307,101.8,9.31,766.7,-10,-10,-10,0.34,364,0.343,2652,49.72,10.63,13.47,0.017,0.042,17.09,0.053
2019-04-08 16:00:00,2227,13.14,4.016,80.8,29.36511,35.64157,4.912,98.8,9.94,766.7,1.745,195.8,1.758,0.339,392,0.341,2652,49.73,8.18,13.23,-0.017,0.042,13.89,0.027
2019-04-08 16:30:00,2228,12.97,3.488,80.1,0.466846,2.905933,5.722,91.4,10.14,766.8,-10,-10,-10,0.344,341,0.346,2652,49.73,8.92,13.06,-0.044,0.046,8.27,0.001
2019-04-08 17:00:00,2229,12.93,3.344,79.73,0,1.190293,8.44,88.7,6.903,766.6,-10,-10,-10,0.344,328,0.346,2652,49.73,10.73,13.01,-0.041,0.042,0.629,0
2019-04-08 17:30:00,2230,12.9,3.264,56.1,0,1.25268,8.51,87.3,6.01,766.8,-10,-10,-10,0.344,320,0.346,2652,49.73,11.07,12.98,-0.04,0.041,0.148,0
2019-04-08 18:00:00,2231,12.89,3.484,71.51,0,1.170887,5.823,85.7,14.24,767.2,-10,-10,-10,0.35,246,0.352,2652,49.73,10.54,12.97,-0.04,0.041,0.074,0
2019-04-08 18:30:00,2232,12.87,2.967,70.18,0,1.524906,3.693,24.2,38.12,767.5,-10,-10,-10,0.35,246,0.352,2652,49.74,8.04,12.95,-0.04,0.041,0.057,0
2019-04-08 19:00:00,2233,12.86,2.915,77.36,0,1.31923,5.248,74.33,22.81,767.3,-10,-10,-10,0.348,273,0.35,2652,49.74,9.21,12.94,-0.04,0.041,0.051,0
2019-04-08 19:30:00,2234,12.85,2.621,75.14,0,1.116691,6.594,85.3,18.86,767.1,-10,-10,-10,0.345,313,0.346,2652,49.73,9.16,12.93,-0.04,0.041,0.049,0
2019-04-08 20:00:00,2235,12.84,2.833,32.26,0,1.740926,4.139,32.43,18.51,767,-10,-10,-10,0.346,283,0.349,2652,49.74,7.154,12.92,-0.04,0.041,0.046,0
2019-04-08 20:30:00,2236,12.83,3.853,49.78,0,1.46798,4.545,68.46,18.35,766.8,-10,-10,-10,0.35,247,0.352,2652,49.74,8.53,12.91,-0.04,0.041,0.044,0
2019-04-08 21:00:00,2237,12.82,3.605,31.13,0,1.381168,6.016,78.1,10.52,766.7,-10,-10,-10,0.351,240,0.354,2652,49.74,7.742,12.9,-0.04,0.041,0.043,0
2019-04-08 21:30:00,2238,12.81,4.219,29.29,0,0.845263,5.888,83,6.065,766.7,-10,-10,-10,0.351,240,0.353,2652,49.74,7.546,12.89,-0.04,0.041,0.043,0
2019-04-08 22:00:00,2239,12.8,3.899,22.07,0,0.9231889,6.284,85.1,8.49,766.5,-10,-10,-10,0.354,216,0.357,2652,49.73,8.38,12.88,-0.04,0.041,0.043,0
2019-04-08 22:30:00,2240,12.79,3.222,38.06,0,0.8415254,6.575,79.03,6.166,766.5,-10,-10,-10,0.351,240,0.353,2652,49.73,8.23,12.87,-0.04,0.041,0.042,0
2019-04-08 23:00:00,2241,12.78,3.684,20.59,0,1.027379,5.67,87.8,7.967,766.5,-10,-10,-10,0.353,218,0.356,2652,49.74,7.35,12.86,-0.039,0.041,0.042,0
2019-04-08 23:30:00,2242,12.77,3.62,25.49,0,0.8101522,4.257,83.1,11.2,766.3,-10,-10,-10,0.354,215,0.356,2652,49.74,6.615,12.85,-0.039,0.04,0.042,0
2019-04-09 00:00:00,2243,12.76,3.648,18.45,0,1.46203,3.561,80.4,9.91,766.2,-10,-10,-10,0.354,216,0.357,2652,49.74,4.851,12.84,-0.039,0.04,0.041,0
2019-04-09 00:30:00,2244,12.74,4.162,16.61,0,1.280548,4.21,100.1,10.82,766.1,-10,-10,-10,0.354,216,0.357,2652,49.74,5.586,12.82,-0.043,0.044,0.041,0
2019-04-09 01:00:00,2245,12.74,4.143,16.47,0,0.9489346,3.79,103.1,6.508,765.9,-10,-10,-10,0.354,217,0.357,2652,49.74,4.9,12.81,-0.039,0.04,0.041,0
2019-04-09 01:30:00,2246,12.73,4.212,17.75,0,1.074079,3.829,106.1,7.769,765.8,-10,-10,-10,0.354,216,0.357,2652,49.74,5.096,12.81,-0.039,0.04,0.041,0
2019-04-09 02:00:00,2247,12.72,3.481,18.09,0,0.9519216,3.365,80.9,8.23,765.7,-10,-10,-10,0.354,216,0.356,2652,49.74,4.361,12.8,-0.039,0.04,0.041,0
2019-04-09 02:30:00,2248,12.71,3.544,16.5,0,1.112659,3.936,79.04,6.749,765.7,-10,-10,-10,0.354,214,0.356,2652,49.74,4.9,12.79,-0.039,0.04,0.041,0
2019-04-09 03:00:00,2249,12.71,3.777,16.45,0,0.999931,4.943,87.7,6.638,765.7,-10,-10,-10,0.354,213,0.357,2652,49.74,6.762,12.78,-0.039,0.04,0.518,0
2019-04-09 03:30:00,2250,12.7,4.125,15.86,2.771769,3.913738,5.982,94.8,5.181,765.9,-10,-10,-10,0.354,213,0.357,2652,49.73,8.23,12.78,-0.039,0.04,10.27,0.001
2019-04-09 04:00:00,2251,12.72,4.615,15.29,80.8287,37.35072,6.262,98.4,5.925,766.1,-10,-10,-10,0.354,217,0.357,2652,49.74,8.33,12.8,-0.024,0.04,13.06,0.018
2019-04-09 04:30:00,2252,12.77,5.028,16.18,213.2918,82.45929,5.527,114.8,7.36,766.3,-10,-10,-10,0.354,216,0.357,2652,49.74,7.889,12.84,-0.007,0.04,13.13,0.037
2019-04-09 05:00:00,2253,12.82,5.125,18.24,342.2413,124.4729,5.101,121.8,6.478,766.5,-10,-10,-10,0.35,246,0.353,2652,49.73,7.595,12.9,0.005,0.041,13.32,0.049
2019-04-09 05:30:00,2254,12.87,5.049,18.46,468.3263,182.3091,4.567,116.3,8.91,766.6,-10,-10,-10,0.347,278,0.35,2652,49.73,7.154,12.95,0.012,0.041,13.56,0.057
2019-04-09 06:00:00,2255,12.91,6.016,14.33,582.7813,231.5393,2.539,117.1,12.09,766.9,-10,-10,-10,0.35,251,0.354,2652,49.73,4.361,13,0.018,0.041,13.55,0.063
2019-04-09 06:30:00,2256,12.98,6.964,16.72,684.4608,272.2221,2.365,115.2,11.3,767.1,-10,-10,-10,0.347,280,0.351,2652,49.72,4.361,13.07,0.032,0.041,14.1,0.075
2019-04-09 07:00:00,2257,13.28,7.724,13.66,780.1115,311.2661,1.934,132,21.32,767.2,-10,-10,-10,0.349,254,0.354,2652,49.72,3.136,13.36,0.1,0.04,15.59,0.135
2019-04-09 07:30:00,2258,13.71,9.37,13.36,859.2892,342.6768,1.279,126.2,18.97,767.5,-10,-10,-10,0.35,229,0.356,2651,49.71,2.548,13.79,0.129,0.04,18.03,0.15
2019-04-09 08:00:00,2259,13.72,9.72,20.89,920.1131,372.8077,2.009,148.9,20.35,767.6,-10,-10,-10,0.345,275,0.351,2651,49.71,4.214,13.8,0.103,0.04,19.79,0.112
2019-04-09 08:30:00,2260,13.72,9.11,28.93,958.5292,397.0913,2.671,151.5,13.09,767.7,1.738,182,1.767,1.738,182,1.767,2651,49.7,4.508,13.8,0.094,0.044,20.09,0.107
2019-04-09 09:00:00,2261,13.73,8.11,41.32,988.3356,416.4088,3.719,121.8,11.05,767.7,1.741,182.1,1.767,0.347,282,0.352,2651,49.7,7.007,13.81,0.09,0.04,20.23,0.1
2019-04-09 09:30:00,2262,13.41,8.05,42.19,1001.186,428.4838,4.079,130,8.94,767.8,1.742,191,1.768,0.337,416,0.342,2651,49.7,6.223,13.49,0.32,0.073,17.41,0.369
2019-04-09 10:00:00,2263,13.76,7.745,54.8,1000.79,430.6142,4.656,122,8.5,767.8,1.751,194.8,1.775,0.337,395,0.342,2651,49.71,6.517,13.84,0.09,0.04,20.33,0.1
2019-04-09 10:30:00,2264,13.79,7.516,52.67,983.5677,424.9846,4.98,122.2,9.93,767.9,1.748,196.2,1.773,0.34,446,0.345,2651,49.7,7.35,13.88,0.085,0.047,20.34,0.102
2019-04-09 11:00:00,2265,13.8,7.928,57.59,955.8284,410.3993,5.724,126.5,8.09,767.8,1.756,195.7,1.782,1.747,241,1.771,2651,49.7,8.13,13.88,0.079,0.04,20.44,0.091
2019-04-09 11:30:00,2266,13.83,7.221,59.22,906.917,385.2558,5.71,112.6,7.509,767.6,1.776,193.2,1.8,0.341,356,0.346,2651,49.7,7.644,13.92,0.076,0.04,20.42,0.089
2019-04-09 12:00:00,2267,13.83,7.255,73.03,845.7029,358.401,6.422,112,7.508,767.4,1.774,200.4,1.798,1.772,237,1.794,2651,49.7,9.8,13.92,0.071,0.04,20.47,0.085
2019-04-09 12:30:00,2268,13.83,6.406,83.9,772.332,325.5441,6.893,103.4,7.775,767.4,1.787,198.1,1.808,1.788,189,1.807,2651,49.7,10.14,13.92,0.066,0.04,20.59,0.081
2019-04-09 13:00:00,2269,13.83,6.064,73.35,670.0653,283.6194,7.216,102.1,6.524,767.2,1.788,192.6,1.808,1.786,185,1.806,2651,49.7,10.78,13.92,0.063,0.04,20.67,0.079
2019-04-09 13:30:00,2270,13.83,6.616,64.5,501.6405,218.4184,8.58,108.6,11.3,767.1,1.804,194.7,1.826,1.807,187,1.829,2651,49.7,14.26,13.92,0.06,0.04,20.69,0.076
2019-04-09 14:00:00,2271,13.83,6.509,65.44,294.7981,134.9582,9.49,110.2,13.2,766.9,1.811,196.3,1.832,1.819,195,1.839,2651,49.71,16.71,13.92,0.057,0.04,20.37,0.076
2019-04-09 14:30:00,2272,13.87,5.992,73.58,357.941,166.643,9.86,109.3,12.85,766.9,1.809,194,1.829,0.343,459,0.346,2651,49.71,15.92,13.96,0.057,0.04,21.02,0.073
2019-04-09 15:00:00,2273,13.82,5.214,62.16,158.9837,79.53676,8.88,108.4,12.32,767,1.82,196.4,1.837,1.815,187,1.832,2652,49.71,13.87,13.9,0.053,0.04,19.12,0.08
2019-04-09 15:30:00,2274,13.7,5.356,59.12,129.9304,75.63191,11.01,116.4,11.59,767,1.818,190,1.836,0.339,399,0.342,2651,49.71,18.23,13.79,0.043,0.04,18.6,0.072
2019-04-09 16:00:00,2275,13.27,5.206,59.62,36.27526,24.44188,11.77,108.7,13.86,766.8,-10,-10,-10,0.346,309,0.349,2651,49.71,18.87,13.36,-0.007,0.041,14.57,0.033
2019-04-09 16:30:00,2276,12.99,4.935,64.74,0.7876905,1.307476,10.65,110.8,12,766.7,-10,-10,-10,0.348,285,0.351,2651,49.71,17.44,13.08,-0.044,0.045,7.303,0
2019-04-09 17:00:00,2277,12.94,4.564,66.65,0,0.4685307,10.91,104.7,9.82,766.7,-10,-10,-10,0.349,277,0.352,2652,49.72,16.76,13.03,-0.04,0.041,0.539,0
2019-04-09 17:30:00,2278,12.91,4.307,68.07,0,0.5967623,10.77,105.7,11.66,766.8,-10,-10,-10,0.347,290,0.35,2652,49.72,19.5,13,-0.04,0.041,0.138,0
2019-04-09 18:00:00,2279,12.9,4.465,71.07,0,0.6516996,11.54,109.6,14.05,766.9,-10,-10,-10,0.347,281,0.35,2652,49.72,21.41,12.98,-0.04,0.041,0.072,0
2019-04-09 18:30:00,2280,12.88,3.857,80.6,0,0.4980274,11.84,99.1,8.51,766.8,-10,-10,-10,0.347,290,0.349,2652,49.72,18.62,12.96,-0.04,0.041,0.056,0
2019-04-09 19:00:00,2281,12.87,3.295,88.2,0,0.6788186,12.01,98.6,7.38,766.7,-10,-10,-10,0.346,306,0.348,2652,49.72,16.51,12.95,-0.04,0.041,0.051,0
2019-04-09 19:30:00,2282,12.86,2.745,95.1,0,0.3769822,11.51,99.8,8.63,766.7,-10,-10,-10,0.346,326,0.347,2652,49.72,16.22,12.94,-0.04,0.041,0.048,0
2019-04-09 20:00:00,2283,12.85,2.066,90.7,0,0.16026,10.35,102.1,10.18,766.7,1.841,184,1.848,0.346,307,0.347,2652,49.72,15.53,12.93,-0.04,0.041,0.045,0
2019-04-09 20:30:00,2284,12.84,1.712,98.8,0.01250273,0.08887406,9.84,105.4,11.47,766.7,1.848,184.9,1.853,1.849,185,1.854,2652,49.73,18.03,12.92,-0.04,0.041,0.044,0
2019-04-09 21:00:00,2285,12.83,1.155,98,0.0116101,0.05153761,10.9,110.8,13.25,766.5,1.851,195.4,1.855,1.85,218,1.853,2652,49.72,16.86,12.91,-0.04,0.041,0.043,0
2019-04-09 21:30:00,2286,12.82,0.614,95,0.00535925,0.2197887,11.01,106.7,10.73,766.3,1.855,201.1,1.856,1.859,209,1.86,2652,49.72,16.51,12.9,-0.04,0.041,0.042,0
2019-04-09 22:00:00,2287,12.81,0.37,92.5,0,0.903179,10.06,106.1,9.09,766.3,1.858,209.9,1.859,0.342,338,0.342,2652,49.73,15.97,12.88,-0.04,0.041,0.042,0
2019-04-09 22:30:00,2288,12.79,0.008,96.5,0,0.8937857,8.61,105.1,8.53,766.1,1.857,210,1.857,1.857,213,1.856,2652,49.73,14.06,12.87,-0.04,0.041,0.042,0
2019-04-09 23:00:00,2289,12.78,-0.145,85.4,0,0.7792804,8.96,110.9,10.96,766,1.857,204.7,1.857,0.338,382,0.338,2652,49.74,14.55,12.86,-0.04,0.041,0.042,0
2019-04-09 23:30:00,2290,12.77,-0.21,94,0,0.6570344,8.54,123.4,10.81,765.9,1.855,208,1.852,1.851,251,1.848,2652,49.73,15.14,12.85,-0.04,0.041,0.041,0
2019-04-10 00:00:00,2291,12.76,-0.909,98.8,0,0.8289115,7.285,121.9,9.08,766,1.858,202.8,1.855,1.856,217,1.851,2652,49.74,10.73,12.83,-0.04,0.041,0.041,0
2019-04-10 00:30:00,2292,12.74,-1.071,95.2,0,0.9320441,9.48,115.3,8.77,765.7,1.855,201,1.851,0.341,385,0.34,2652,49.73,14.5,12.81,-0.044,0.045,0.041,0
2019-04-10 01:00:00,2293,12.74,-1.143,93.4,0,0.6458376,9.08,117.2,11.18,765.6,1.855,201.9,1.851,0.346,305,0.345,2652,49.74,13.67,12.81,-0.04,0.041,0.041,0
2019-04-10 01:30:00,2294,12.72,-1.305,95.1,0,1.055984,8.6,115.2,8.47,765.5,-10,-10,-10,0.348,268,0.347,2652,49.74,14.41,12.8,-0.04,0.041,0.041,0
2019-04-10 02:00:00,2295,12.71,-1.897,86.8,0,1.159264,8.07,119.4,10.03,765.5,-10,-10,-10,0.35,250,0.349,2652,49.74,12.84,12.79,-0.04,0.041,0.04,0
2019-04-10 02:30:00,2296,12.7,-2.399,99.9,0,0.8216576,7.604,124.4,7.996,765.6,1.856,197,1.848,0.339,447,0.338,2652,49.74,10.49,12.78,-0.04,0.041,0.041,0
2019-04-10 03:00:00,2297,12.69,-1.482,100,0.03824225,0.02128326,7.177,133.2,7.299,765.7,1.852,194,1.846,0.341,446,0.34,2652,49.75,11.12,12.77,-0.04,0.041,0.579,0
2019-04-10 03:30:00,2298,12.69,-1.473,100,4.865237,2.285026,6.917,134.5,7.555,765.8,1.851,195.9,1.847,0.339,383,0.338,2652,49.75,10.19,12.77,-0.04,0.041,9.92,0
2019-04-10 04:00:00,2299,12.71,-1.915,99.4,52.93443,20.60002,5.831,130.4,8.51,765.9,1.853,196,1.847,0.345,314,0.344,2652,49.75,8.09,12.78,-0.025,0.041,13.01,0.018
2019-04-10 04:30:00,2300,12.79,-1.983,76.74,253.9604,80.98022,6.205,119.9,8.19,765.9,-10,-10,-10,0.346,276,0.345,2652,49.75,8.48,12.86,0.003,0.041,13.57,0.047
2019-04-10 05:00:00,2301,12.86,-1.731,98.4,278.228,95.69833,6.251,126.3,7.409,766.1,-10,-10,-10,0.35,250,0.349,2652,49.75,8.72,12.94,0.021,0.041,14.25,0.062
2019-04-10 05:30:00,2302,13.16,-1.568,97.8,330.9687,126.3699,6.826,122.5,9.2,766.3,-10,-10,-10,0.344,324,0.343,2652,49.74,9.21,13.24,0.076,0.041,16.02,0.108
2019-04-10 06:00:00,2303,13.59,-0.773,95.3,477.6169,176.3675,5.76,127.8,9.23,766.7,-10,-10,-10,0.344,320,0.344,2652,49.74,8.38,13.65,0.105,0.041,16.32,0.138
2019-04-10 06:30:00,2304,13.47,-0.291,89.5,704.7482,243.1379,4.965,114.5,10.55,766.9,-10,-10,-10,0.344,354,0.344,2652,49.74,7.644,13.55,0.038,0.041,14.7,0.082
2019-04-10 07:00:00,2305,13.7,0.645,60.39,798.1526,274.5337,4.115,123.4,13.65,767.2,1.846,196.4,1.848,0.346,312,0.347,2652,49.74,6.174,13.77,0.083,0.041,16.84,0.116
2019-04-10 07:30:00,2306,13.95,1.391,74.32,881.7262,305.6532,4.637,133.1,7.627,767.4,1.843,198.5,1.848,1.839,217,1.844,2652,49.73,6.517,14.01,0.086,0.041,20.13,0.101
2019-04-10 08:00:00,2307,13.91,1.481,80.4,946.0042,330.041,4.589,127.5,9.16,767.6,1.852,197.2,1.856,0.342,444,0.343,2652,49.73,7.056,13.99,0.072,0.041,20.76,0.086
2019-04-10 08:30:00,2308,13.91,1.153,87.5,1002.104,355.8764,5.256,113.3,10.88,767.6,1.859,196.8,1.863,1.849,233,1.853,2652,49.73,8.82,13.99,0.066,0.045,20.91,0.084
2019-04-10 09:00:00,2309,13.9,1.893,80.4,998.3288,356.7298,4.438,117.7,12.49,767.7,1.864,196.2,1.871,1.863,200,1.869,2652,49.73,7.056,13.99,0.063,0.041,20.74,0.079
2019-04-10 09:30:00,2310,13.55,2.182,91.5,951.8169,349.8934,6.087,123.4,14.88,767.6,1.868,205.1,1.874,1.871,210,1.875,2652,49.72,10.49,13.63,0.313,0.075,18.13,0.357
2019-04-10 10:00:00,2311,13.87,2.055,90,1000.145,369.7468,6.24,127.4,11.52,767.7,1.873,199.5,1.88,1.87,194,1.876,2652,49.72,10.83,13.96,0.062,0.041,20.99,0.077
2019-04-10 10:30:00,2312,13.89,1.503,84.6,727.7681,276.837,5.18,115.7,14.31,767.9,1.877,194.3,1.882,1.87,195,1.876,2652,49.73,9.46,13.98,0.059,0.048,20.66,0.082
2019-04-10 11:00:00,2313,13.91,2.575,89.3,882.1261,321.3134,5.266,135.3,10.42,768,1.881,195.4,1.89,1.885,203,1.892,2652,49.72,9.95,13.99,0.056,0.041,20.71,0.074
2019-04-10 11:30:00,2314,13.91,2.038,88,810.557,301.3402,6.005,135.2,9.91,768.1,1.889,185.4,1.896,1.891,185,1.898,2652,49.72,11.71,13.99,0.054,0.041,20.91,0.071
2019-04-10 12:00:00,2315,13.91,1.883,83.9,828.8101,298.4001,6.436,126,15.93,768,1.89,183.3,1.896,1.892,181,1.898,2652,49.72,10.19,13.99,0.052,0.041,20.9,0.07
2019-04-10 12:30:00,2316,13.95,1.883,61.95,794.8314,282.4039,5.057,106,12.78,768.1,1.893,180.2,1.899,1.892,179,1.901,2652,49.72,8.43,14.01,0.05,0.041,20.86,0.069
2019-04-10 13:00:00,2317,13.94,1.97,76.14,714.7294,260.1292,5.396,101.7,11.89,768,1.895,181.1,1.901,1.896,182,1.903,2652,49.72,8.82,14.01,0.048,0.041,20.84,0.067
2019-04-10 13:30:00,2318,13.94,1.685,86.5,603.6653,228.3899,5.666,108.1,10.91,768,1.897,178.4,1.903,1.898,176,1.901,2652,49.73,8.97,14.01,0.045,0.041,20.96,0.065
2019-04-10 14:00:00,2319,13.94,1.229,87.1,464.8147,185.3257,6.061,124,13.51,767.9,1.9,178.9,1.904,1.896,189,1.899,2652,49.73,8.92,14.01,0.044,0.041,21.07,0.063
2019-04-10 14:30:00,2320,13.94,1.255,81.8,360.7995,152.978,4.468,129.4,10.57,768.1,1.901,176.6,1.905,1.903,176,1.907,2652,49.73,7.105,14.01,0.042,0.04,20.99,0.062
2019-04-10 15:00:00,2321,13.76,1.225,67.27,243.5457,118.8311,4.693,119.4,11.97,768.1,1.902,176.4,1.906,1.902,185,1.905,2652,49.73,7.938,13.83,0.032,0.041,18,0.066
2019-04-10 15:30:00,2322,13.32,1.465,28.19,137.1087,88.6422,4.66,114.1,9.68,768.1,1.902,175.8,1.907,0.336,395,0.337,2652,49.74,7.301,13.41,0.001,0.041,14.44,0.044
2019-04-10 16:00:00,2323,13.1,2.038,25.41,40.95312,44.35733,5.369,113.3,8.86,768.1,-10,-10,-10,0.348,293,0.349,2652,49.74,8.77,13.2,-0.021,0.041,13.55,0.021
2019-04-10 16:30:00,2324,12.96,0.369,31.56,0.6966391,3.425936,3.771,117.4,11.45,768.4,-10,-10,-10,0.338,436,0.338,2652,49.74,6.468,13.05,-0.043,0.044,9.12,0.001
2019-04-10 17:00:00,2325,12.92,0.178,27.71,0,1.704577,4.41,112.6,9.19,768.4,1.906,181.5,1.907,0.345,284,0.345,2652,49.74,6.713,13,-0.039,0.04,0.782,0
2019-04-10 17:30:00,2326,12.9,0.177,26.4,0,1.572222,4.407,113.5,8.04,768.6,-10,-10,-10,0.345,285,0.345,2652,49.74,6.174,12.98,-0.039,0.04,0.161,0
2019-04-10 18:00:00,2327,12.88,0.026,25.86,0,1.374065,3.821,103.4,8.16,768.7,-10,-10,-10,0.345,285,0.345,2652,49.75,5.292,12.96,-0.039,0.04,0.077,0
2019-04-10 18:30:00,2328,12.86,-0.107,35.58,0,1.477742,4.212,116.6,7.46,768.8,-10,-10,-10,0.345,285,0.345,2652,49.74,6.125,12.94,-0.039,0.04,0.058,0
2019-04-10 19:00:00,2329,12.85,-0.788,34.18,0,1.361486,4.056,108.6,7.387,769,-10,-10,-10,0.348,283,0.348,2652,49.75,5.145,12.93,-0.039,0.04,0.052,0
2019-04-10 19:30:00,2330,12.83,-1.193,82.3,0,1.285302,4.391,113.5,7.629,769,1.912,189.3,1.905,1.911,193,1.904,2652,49.75,7.105,12.91,-0.039,0.04,0.05,0
2019-04-10 20:00:00,2331,12.82,-2.219,93.1,0,1.513421,3.474,130.2,7.387,769.1,1.912,188.1,1.904,1.912,190,1.903,2652,49.75,4.998,12.9,-0.039,0.04,0.047,0
2019-04-10 20:30:00,2332,12.81,-2.698,95.8,0,1.717059,3.5,115.2,7.89,769,1.913,188.5,1.904,1.913,190,1.904,2652,49.75,4.949,12.88,-0.039,0.04,0.044,0
2019-04-10 21:00:00,2333,12.79,-2.467,99,0,0.4194673,4.827,107.7,6.562,769,1.912,185.9,1.903,0.349,257,0.347,2652,49.75,7.203,12.87,-0.039,0.04,0.043,0
2019-04-10 21:30:00,2334,12.78,-2.301,91.9,0,1.217225,4.522,98.5,11.46,769,-10,-10,-10,0.347,274,0.346,2652,49.75,6.272,12.86,-0.039,0.04,0.043,0
